id,name,lat,lon
2096,Prince Abdulmohsin Bin Abdulaziz Airport,24.144199,38.0634
2097,Abadan Airport,30.371099472,48.2282981873
2098,Dezful Airport,32.434399,48.397598
2099,Aghajari Airport,30.7444,49.6772
2100,Gachsaran Airport,30.337600708,50.827999115
2101,Shahid Asyaee Airport,32.00239944458008,49.27040100097656
2102,Omidiyeh Airport,30.8351993560791,49.5349006652832
2103,Mahshahr Airport,30.55620002746582,49.15190124511719
2104,Ahwaz Airport,31.337400436399996,48.7620010376
2105,Abu Musa Island Airport,25.8757,55.033001
2106,Bushehr Airport,28.9447994232,50.8345985413
2107,Bastak Airport,27.21269989013672,54.318599700927734
2108,Asaloyeh Airport,27.4814,52.615501
2109,Kish International Airport,26.5261993408,53.980201721200004
2110,Bandar Lengeh Airport,26.531999588,54.824798584
2111,Khark Island Airport,29.260299682617188,50.32389831542969
2112,Sirri Island Airport,25.908899307250977,54.539398193359375
2113,Lavan Island Airport,26.810300827026367,53.356300354003906
2114,Shahid Ashrafi Esfahani Airport,34.3459014893,47.1581001282
2117,Sanandaj Airport,35.24589920043945,47.00920104980469
2118,Hesa Airport,32.92890167236328,51.561100006103516
2119,Shahid Vatan Pour Air Base,32.56700134277344,51.69160079956055
2120,Kashan Airport,33.895302,51.577
2121,Esfahan Shahid Beheshti International Airport,32.75080108642578,51.86130142211914
2122,Badr Air Base,32.62110137939453,51.696998596191406
2123,Sardar-e-Jangal Airport,37.323333,49.617778
2125,Arak Airport,34.138099670410156,49.8473014831543
2126,Ghazvin Azadi Airport,35.95209884643555,50.450801849365234
2127,Kushke Nosrat Airport,34.98400115966797,50.80619812011719
2128,Doshan Tappeh Air Base,35.702999114990234,51.475101470947266
2130,Ghale Morghi Airport,35.644798278808594,51.380699157714844
2131,Mehrabad International Airport,35.68920135498047,51.31340026855469
2132,Qazvin Airport,36.240101,50.0471
2133,Naja Airport,35.77629852294922,50.88100051879883
2134,Bandar Abbas International Airport,27.218299865722656,56.37779998779297
2135,Jiroft Airport,28.726900100699996,57.67029953
2136,Kerman Airport,30.274400711099997,56.9510993958
2138,Havadarya Airport,27.158300399780273,56.17250061035156
2139,Dayrestan Airport,26.754600524902344,55.902400970458984
2141,Sirjan Airport,29.550899505615234,55.672698974609375
2142,Birjand Airport,32.898101806640625,59.2661018371582
2143,Sarakhs Airport,36.50120162963867,61.06489944458008
2144,Shahroud Airport,36.4253005981,55.104198455799995
2147,Tabas Airport,33.6678009033,56.8927001953
2148,Kalaleh Airport,37.3833007812,55.4519996643
2151,Ramsar Airport,36.9099006652832,50.67959976196289
2153,Fasa Airport,28.891799926757812,53.72330093383789
2154,Jahrom Airport,28.586700439499996,53.5791015625
2156,Lamerd Airport,27.3726997375,53.18880081179999
2157,Shiraz Shahid Dastghaib International Airport,29.539199829101562,52.58980178833008
2158,Khoy Airport,38.4275016784668,44.97359848022461
2162,Tabriz International Airport,38.1338996887207,46.23500061035156
2163,Zanjan Airport,36.7737007141,48.3594017029
2164,Shahid Sadooghi Airport,31.9048995972,54.2765007019
2165,Zabol Airport,31.09830093383789,61.54389953613281
2166,Konarak Airport,25.443300247199996,60.3820991516
2167,Zahedan International Airport,29.47570037841797,60.90620040893555
2168,Iran Shahr Airport,27.2360992432,60.7200012207
2169,Saravan Airport,27.419300079345703,62.315799713134766
2170,Queen Alia International Airport,31.7226009369,35.9931983948
2171,Amman-Marka International Airport,31.972700119018555,35.991600036621094
2172,Aqaba King Hussein International Airport,29.611600875854492,35.01810073852539
2173,Prince Hassan Air Base,32.160702,37.149399
2174,Jerusalem Airport,31.864700317383,35.219200134277
2175,King Hussein Air College,32.3564,36.259201
2176,Kuwait International Airport,29.226600646972656,47.96889877319336
2177,Beirut Rafic Hariri International Airport,33.820899963378906,35.488399505615234
2178,Rene Mouawad Air Base,34.589298248291016,36.01129913330078
2179,Abu Dhabi International Airport,24.433000564575195,54.651100158691406
2180,Bateen Airport,24.428300857543945,54.458099365234375
2181,Al Hamra Aux Airport,24.073999404907227,52.463600158691406
2182,Jebel Dhana Airport,24.187400817871094,52.61399841308594
2184,Al Dhafra Air Base,24.248199462900004,54.547698974599996
2185,Arzanah Airport,24.780500411987305,52.559898376464844
2186,Das Island Airport,25.14620018005371,52.87369918823242
2187,Zirku Airport,24.862491607666016,53.07714080810547
2188,Dubai International Airport,25.2527999878,55.3643989563
2189,Fujairah International Airport,25.112199783325195,56.32400131225586
2190,Ras Al Khaimah International Airport,25.613500595092773,55.93880081176758
2191,Sharjah International Airport,25.32859992980957,55.5172004699707
2192,Khasab Air Base,26.17099952697754,56.2406005859375
2193,Masirah Air Base,20.675399780273438,58.890499114990234
2194,Muscat International Airport,23.593299865722656,58.284400939941406
2195,Salalah Airport,17.038700103759766,54.09130096435547
2196,Thumrait Air Base,17.666000366210938,54.024600982666016
2197,Bhagatanwala Airport,32.056098938,72.94840240479999
2202,Faisalabad International Airport,31.364999771118164,72.99479675292969
2203,Gwadar International Airport,25.233299255371094,62.329498291015625
2204,Gilgit Airport,35.918800354003906,74.33360290527344
2205,Shahbaz Air Base,28.28420066833496,68.44969940185547
2206,Jinnah International Airport,24.9065,67.160797
2207,Alama Iqbal International Airport,31.5216007232666,74.40360260009766
2208,Walton Airport,31.494800567626953,74.34619903564453
2209,Mangla Airport,33.05009841918945,73.63839721679688
2210,Muzaffarabad Airport,34.3390007019043,73.50859832763672
2211,Mianwali Air Base,32.5630989074707,71.5707015991211
2212,Moenjodaro Airport,27.3351993560791,68.14309692382812
2213,Masroor Air Base,24.893600463867188,66.93879699707031
2214,Multan International Airport,30.20319938659668,71.41909790039062
2215,Shaheed Benazirabad Airport,26.2194,68.390099
2216,Okara Cantonment Airstrip,30.740999221800003,73.3576965332
2217,Panjgur Airport,26.954500198364258,64.13249969482422
2218,Pasni Airport,25.29050064086914,63.34510040283203
2219,Peshawar International Airport,33.993900299072266,71.51460266113281
2220,Qasim Airport,33.56019973754883,73.033203125
2221,Quetta International Airport,30.251399993896484,66.93779754638672
2222,Shaikh Zaid Airport,28.383899688720703,70.27960205078125
2223,Benazir Bhutto International Airport,33.616699,73.099197
2224,Risalpur Air Base,34.08110046386719,71.97260284423828
2225,Rawalakot Airport,33.849700927734375,73.79810333251953
2227,Sukkur Airport,27.722000122070312,68.79170227050781
2228,Saidu Sharif Airport,34.8135986328125,72.35279846191406
2229,Sui Airport,28.645099639892578,69.1769027709961
2230,Talhar Airport,24.84149932861328,68.8384017944336
2232,Wana Airport,32.3046989440918,69.57039642333984
2233,Zhob Airport,31.358400344848633,69.4636001586914
2234,Basrah International Airport,30.549100875854492,47.66210174560547
2235,Aleppo International Airport,36.18069839477539,37.22439956665039
2236,Damascus International Airport,33.4114990234375,36.51559829711914
2237,Deir ez-Zor Air Base,35.2854,40.175999
2239,Bassel Al-Assad International Airport,35.401100158691406,35.948699951171875
2240,Palmyra Airport,34.5574,38.316898
2241,Doha International Airport,25.261101,51.565102
2242,Canton Island Airport,-2.7681200504300003,-171.710006714
2243,Rota International Airport,14.174300193786621,145.2429962158203
2244,Saipan International Airport,15.119,145.729004
2245,Andersen Air Force Base,13.584,144.929998
2246,Antonio B. Won Pat International Airport,13.4834003448,144.796005249
2247,Tinian International Airport,14.999199867248535,145.61900329589844
2249,Marshall Islands International Airport,7.064760208129883,171.27200317382812
2250,Dyess Army Air Field,9.396889686580002,167.470993042
2251,Bucholz Army Air Field,8.720120429992676,167.73199462890625
2252,Cassidy International Airport,1.9861600399017334,-157.35000610351562
2253,Henderson Field,28.20170021057129,-177.38099670410156
2254,Chuuk International Airport,7.461870193481445,151.84300231933594
2255,Pohnpei International Airport,6.985099792480469,158.20899963378906
2256,Babelthuap Airport,7.36731,134.544236
2257,Kosrae International Airport,5.35698,162.957993
2258,Yap International Airport,9.49891,138.082993
2259,Kinmen Airport,24.4279,118.359001
2260,Pingtung South Airport,22.672399520874023,120.46199798583984
2261,Longtan Air Base,24.855100631713867,121.23799896240234
2262,Taitung Airport,22.7549991607666,121.10199737548828
2263,Lyudao Airport,22.673900604248047,121.46600341796875
2264,Kaohsiung International Airport,22.57710075378418,120.3499984741211
2265,Chiayi Airport,23.46179962158203,120.39299774169922
2267,Lanyu Airport,22.027000427246094,121.53500366210938
2268,Taichung Ching Chuang Kang Airport,24.264699935913086,120.62100219726562
2270,Tainan Airport,22.95039939880371,120.20600128173828
2271,Hsinchu Air Base,24.8180007935,120.939002991
2272,Makung Airport,23.568700790405273,119.62799835205078
2273,Chihhang Air Base,22.793100357055664,121.18199920654297
2274,Pingtung North Airport,22.700199127197266,120.48200225830078
2275,Taipei Songshan Airport,25.069400787353516,121.552001953125
2276,Taiwan Taoyuan International Airport,25.0777,121.233002
2277,Wang-an Airport,23.367372512817383,119.50277709960938
2278,Hualien Airport,24.023099899291992,121.61799621582031
2279,Narita International Airport,35.7647018433,140.386001587
2280,Matsumoto Airport,36.16680145263672,137.92300415039062
2281,Hyakuri Airport,36.181098938,140.414993286
2282,Minami Torishima Airport,24.2896995544,153.979003906
2283,Iwo Jima Airport,24.784000396728516,141.322998046875
2284,Nanki Shirahama Airport,33.6622009277,135.363998413
2285,Kohnan Airport,34.59080123901367,133.93299865722656
2286,Tokachi-Obihiro Airport,42.7332992554,143.216995239
2287,New Chitose Airport,42.77519989013672,141.69200134277344
2288,Hakodate Airport,41.7700004578,140.822006226
2289,Chitose Air Base,42.79449844359999,141.666000366
2290,Memanbetsu Airport,43.8805999756,144.164001465
2291,Nakashibetsu Airport,43.5774993896,144.960006714
2293,Tokachi Airport,42.890499114990234,143.1580047607422
2294,Wakkanai Airport,45.4042015076,141.800994873
2295,Iki Airport,33.7490005493,129.785003662
2296,Yamaguchi Ube Airport,33.930000305200004,131.279006958
2297,Tsushima Airport,34.2849006653,129.330993652
2298,Monbetsu Airport,44.303901672399995,143.404006958
2299,Asahikawa Airport,43.670799255371094,142.44700622558594
2300,Okushiri Airport,42.0717010498,139.432998657
2301,Rishiri Airport,45.2420005798,141.186004639
2302,Ashiya Airport,33.88309860229492,130.6529998779297
2303,Yakushima Airport,30.3855991364,130.658996582
2304,Fukue Airport,32.66630172729492,128.83299255371094
2305,Fukuoka Airport,33.585899353027344,130.4510040283203
2306,New Tanegashima Airport,30.605100631699997,130.990997314
2307,Kagoshima Airport,31.80340003967285,130.718994140625
2308,Miyazaki Airport,31.877199173,131.449005127
2309,Nyutabaru Airport,32.08359909057617,131.4510040283203
2310,Oita Airport,33.479400634799994,131.736999512
2311,Kitakyūshū Airport,33.8459014893,131.035003662
2312,Kumamoto Airport,32.83729934692383,130.85499572753906
2313,Nagasaki Airport,32.916900634799994,129.914001465
2314,Kanoya Airport,31.367599487304688,130.84500122070312
2315,Tsuiki Air Field,33.6850013733,131.039993286
2316,Amami Airport,28.430599212646484,129.71299743652344
2317,Okierabu Airport,27.4255008698,128.701004028
2318,Tokunoshima Airport,27.83639907836914,128.88099670410156
2319,Fukui Airport,36.1427993774,136.223999023
2320,Gifu Airport,35.394100189208984,136.8699951171875
2321,Hamamatsu Airport,34.75019836425781,137.7030029296875
2322,Komatsu Airport,36.39459991455078,136.40699768066406
2323,Oki Airport,36.18109893798828,133.3249969482422
2324,Toyama Airport,36.64830017089844,137.18800354003906
2325,Shizuhama Airport,34.812801361083984,138.29800415039062
2326,Hiroshima Airport,34.4361000061,132.919006348
2327,Okayama Airport,34.7569007874,133.854995728
2328,Izumo Airport,35.4136009216,132.88999939
2329,Hofu Airport,34.034698486328125,131.5489959716797
2330,Miho Yonago Airport,35.4921989440918,133.23599243164062
2332,Kōchi Ryōma Airport,33.546101,133.669006
2333,Matsuyama Airport,33.82720184326172,132.6999969482422
2334,Osaka International Airport,34.785499572753906,135.43800354003906
2335,Tottori Airport,35.5301017761,134.167007446
2336,Tokushima Airport/JMSDF Air Base,34.132801,134.606995
2337,Takamatsu Airport,34.214199066199996,134.01600647
2338,Yao Airport,34.59629821777344,135.60299682617188
2339,Ozuki Airport,34.0452995300293,131.052001953125
2340,Aomori Airport,40.73469924926758,140.6909942626953
2341,Yamagata Airport,38.411899566699994,140.371002197
2342,Sado Airport,38.0601997375,138.414001465
2343,Hachinohe Airport,40.556400299072266,141.46600341796875
2344,Hanamaki Airport,39.4286003112793,141.13499450683594
2345,Akita Airport,39.6156005859375,140.218994140625
2346,Misawa Air Base,40.703201293899994,141.367996216
2347,Sendai Airport,38.1397018433,140.917007446
2348,Matsushima Air Base,38.4048995972,141.220001221
2350,Atsugi Naval Air Facility,35.4546012878418,139.4499969482422
2351,Tateyama Airport,34.987099,139.828995
2352,Hachijojima Airport,33.1150016785,139.785995483
2353,Iruma Air Base,35.84189987182617,139.41099548339844
2354,Kisarazu Airport,35.39830017089844,139.91000366210938
2355,Shimofusa Airport,35.79890060424805,140.01100158691406
2356,Oshima Airport,34.782001495399996,139.36000061
2358,Kastner Army Heliport,35.5138015747,139.393997192
2359,Tokyo Haneda International Airport,35.552299,139.779999
2360,Yokota Air Base,35.74850082397461,139.34800720214844
2361,Gwangju Airport,35.123173,126.805444
2364,Jeon Ju Airport (G-703),35.87808,127.119112
2365,Yeosu Airport,34.84230041503906,127.61699676513672
2366,Sokcho Airport,38.142601013183594,128.5989990234375
2367,Gangneung Airport (K-18),37.753601,128.943915
2370,Jeju International Airport,33.51129913330078,126.49299621582031
2371,Jinhae Airbase/Airport (G-813/K-10),35.140248,128.696229
2372,Gimhae International Airport,35.1795005798,128.93800354
2374,Ulsan Airport,35.59349823,129.352005005
2375,A 511 Airport,36.96220016479492,127.03099822998047
2376,Seoul Air Base (K-16),37.444744,127.112718
2377,Osan Air Base,37.090599,127.029999
2378,Gimpo International Airport,37.5583,126.791
2379,Suwon Airport,37.23939895629883,127.00700378417969
2380,Pohang Airport (G-815/K-3),35.987955,129.420383
2381,Daegu Airport,35.896872,128.65531
2383,Yecheon Airbase,36.630373,128.34971
2384,Naha Airport,26.1958007812,127.646003723
2385,Ie Shima Auxiliary Air Base,26.725757598876953,127.76490020751953
2386,Kadena Air Base,26.3556,127.767998
2387,New Ishigaki Airport,24.396389,124.245
2388,Kumejima Airport,26.363500595092773,126.71399688720703
2389,Minami-Daito Airport,25.8465003967,131.263000488
2390,Miyako Airport,24.782800674399997,125.294998169
2391,Kitadaito Airport,25.9447002411,131.32699585
2392,Shimojishima Airport,24.8267002106,125.144996643
2393,Tarama Airport,24.653900146499996,124.675003052
2394,Yoron Airport,27.0440006256,128.401992798
2395,Futenma Marine Corps Air Station,26.27429962158203,127.75599670410156
2396,Yonaguni Airport,24.466899871826172,122.97799682617188
2397,Ninoy Aquino International Airport,14.5086,121.019997
2399,Awang Airport,7.1652398109436035,124.20999908447266
2400,Cagayan De Oro Airport,8.41562,124.611
2401,Pagadian Airport,7.83073144787,123.461179733
2402,General Santos International Airport,6.05800008774,125.096000671
2404,Zamboanga International Airport,6.922420024871826,122.05999755859375
2405,Loakan Airport,16.375099182128906,120.62000274658203
2406,Daet Airport,14.129199981689453,122.9800033569336
2407,Basa Air Base,14.98724,120.492554
2408,Lingayen Airport,16.034799575805664,120.24099731445312
2409,San Jose Airport,12.361499786399998,121.04699707
2410,Fernando Air Base,13.954999923706055,121.125
2411,Mamburao Airport,13.208100318908691,120.6050033569336
2414,Vigan Airport,17.555299758911133,120.35600280761719
2415,Dr.Juan C. Angara Airport,15.729309,121.500034
2421,Bagabag Airport,16.6192,121.251999
2422,Daniel Z. Romualdez Airport,11.228035,125.027761
2423,Bacolod-Silay Airport,10.7764,123.014999
2425,Sibulan Airport,9.3337097168,123.300003052
2426,Godofredo P. Ramos Airport,11.9245,121.954002
2428,Guiuan Airport,11.0354995728,125.741996765
2429,Iloilo International Airport,10.833017,122.493358
2430,Kalibo International Airport,11.679400444,122.375999451
2433,Puerto Princesa Airport,9.742119789123535,118.75900268554688
2435,Evelio Javier Airport,10.765999794,121.932998657
2436,Comodoro Pierrestegui Airport,-31.2969,-57.9966
2437,Gualeguaychu Airport,-33.0103,-58.6131
2438,Junin Airport,-34.5459,-60.9306
2439,General Urquiza Airport,-31.7948,-60.4804
2440,Islas Malvinas Airport,-32.9036,-60.785
2441,Sauce Viejo Airport,-31.7117,-60.8117
2442,Jorge Newbery Airpark,-34.5592,-58.4156
2443,Ingeniero Ambrosio Taravella Airport,-31.323601,-64.208
2444,Chamical Airport,-30.34530067,-66.29360198
2445,San Fernando Airport,-34.4532,-58.5896
2446,Mariano Moreno Airport,-34.5606,-58.7896
2447,La Plata Airport,-34.9722,-57.8947
2448,Moron Airport,-34.6763,-58.6428
2449,El Palomar Airport,-34.6099,-58.6126
2450,Chos Malal Airport,-37.444698333699996,-70.2225036621
2451,Dr. Arturo H. Illia Airport,-39.0007019043,-67.6204986572
2452,El Plumerillo Airport,-32.8316993713,-68.7929000854
2453,Comodoro D.R. Salomón Airport,-35.493598938,-69.5743026733
2454,Suboficial Ay Santiago Germano Airport,-34.588299,-68.4039
2455,Catamarca Airport,-28.5956001282,-65.751701355
2456,Vicecomodoro Angel D. La Paz Aragonés Airport,-27.765556335399996,-64.3099975586
2457,Tinogasta Airport,-28.0377998352,-67.5802993774
2458,Capitan V A Almonacid Airport,-29.3815994263,-66.7957992554
2459,Chilecito Airport,-29.2238998413,-67.4389038086
2460,Teniente Benjamin Matienzo Airport,-26.8409,-65.104897
2461,Domingo Faustino Sarmiento Airport,-31.571501,-68.418198
2462,Area De Material Airport,-33.0850982666,-64.2612991333
2463,Villa Dolores Airport,-31.9451999664,-65.1463012695
2464,La Quiaca Airport,-22.1506004333,-65.57749938959999
2465,Marcos Juarez Airport,-32.6836,-62.157801
2466,Villa Reynolds Airport,-33.7299003601,-65.3873977661
2467,Brigadier Mayor D Cesar Raul Ojeda Airport,-33.2732009888,-66.3563995361
2468,Corrientes Airport,-27.4455,-58.7619
2469,Resistencia International Airport,-27.45,-59.0561
2470,Formosa Airport,-26.2127,-58.2281
2471,Cataratas Del Iguazú International Airport,-25.737301,-54.4734
2472,Paso De Los Libres Airport,-29.6894,-57.1521
2473,Monte Caseros Airport,-30.2719,-57.6402
2474,Libertador Gral D Jose De San Martin Airport,-27.3858,-55.9707
2475,Termal Airport,-26.753611,-60.492222
2476,Martin Miguel De Guemes International Airport,-24.856000900299996,-65.4861984253
2477,Gobernador Horacio Guzman International Airport,-24.392799,-65.097801
2478,Orán Airport,-23.1527996063,-64.3292007446
2479,Laboulaye Airport,-34.1353988647,-63.36230087279999
2481,El Dorado Airport,-26.3974990845,-54.5746994019
2482,Goya Airport,-29.1058,-59.2189
2483,Oberá Airport,-27.5181999207,-55.1241989136
2484,Reconquista Airport,-29.2103,-59.68
2485,Curuzu Cuatia Airport,-29.7706,-57.9789
2486,El Bolson Airport,-41.9431991577,-71.5323028564
2487,General E. Mosconi Airport,-45.7853,-67.4655
2488,Brigadier Antonio Parodi Airport,-42.908000946,-71.139503479
2490,Almirante Marco Andres Zar Airport,-43.2105,-65.2703
2491,Gobernador Castello Airport,-40.8692,-63.0004
2492,El Tehuelche Airport,-42.7592,-65.1027
2493,Marambio Base,-64.2382965088,-56.6307983398
2494,Puerto Deseado Airport,-47.7353,-65.9041
2495,Hermes Quijada International Airport,-53.7777,-67.7494
2496,Piloto Civil N. Fernández Airport,-51.6089,-69.3126
2497,Malvinas Argentinas Airport,-54.8433,-68.2958
2498,Capitan D Daniel Vazquez Airport,-49.3068,-67.8026
2499,Perito Moreno Airport,-46.537899,-70.978699
2500,Santa Cruz Airport,-50.0165,-68.5792
2501,Comandante Espora Airport,-38.725,-62.1693
2502,Brigadier D.H.E. Ruiz Airport,-37.446098,-61.889301
2503,Olavarria Airport,-36.8899993896,-60.216598510699995
2504,General Pico Airport,-35.6962013245,-63.7583007812
2505,Tres Arroyos Airport,-38.3869,-60.3297
2506,Bolivar Airport,-36.1866,-61.0764
2508,Ástor Piazzola International Airport,-37.9342,-57.5733
2509,Presidente Peron Airport,-38.949001,-68.155701
2511,Comodoro Pedro Zanni Airport,-35.8446,-61.8576
2512,Santa Rosa Airport,-36.588299,-64.275703
2513,San Carlos De Bariloche Airport,-41.151199,-71.157501
2514,Héroes De Malvinas Airport,-37.2374000549,-59.2279014587
2515,Villa Gesell Airport,-37.2354,-57.0292
2516,Cutral-Co Airport,-38.939701080300004,-69.2646026611
2517,Aviador C. Campos Airport,-40.075401,-71.137299
2518,Conceição do Araguaia Airport,-8.348349571228027,-49.30149841308594
2519,Campo Délio Jardim de Mattos Airport,-22.875099,-43.384701
2520,Amapá Airport,2.07751,-50.8582
2521,Araraquara Airport,-21.812000274699997,-48.1329994202
2522,Santa Maria Airport,-10.984000206,-37.0703010559
2524,Piloto Osvaldo Marques Dias Airport,-9.8663892746,-56.1049995422
2525,Araçatuba Airport,-21.1413002014,-50.4247016907
2526,Val de Cans/Júlio Cezar Ribeiro International Airport,-1.3792500495900002,-48.4762992859
2527,Comandante Gustavo Kraemer Airport,-31.39049911499,-54.112201690674
2528,Pampulha - Carlos Drummond de Andrade Airport,-19.851200103759766,-43.950599670410156
2529,Bacacheri Airport,-25.4050998688,-49.23199844359999
2530,Major Brigadeiro Doorgal Borges Airport,-21.2672,-43.761101
2531,Presidente Juscelino Kubistschek International Airport,-15.86916732788086,-47.920833587646484
2532,Bauru Airport,-22.3449993134,-49.0537986755
2533,Atlas Brasil Cantanhede Airport,2.84138894081,-60.6922225952
2534,Barra do Garças Airport,-15.861300468400001,-52.3889007568
2535,Cascavel Airport,-25.0002994537,-53.500801086399996
2536,Cachimbo Airport,-9.33393955231,-54.9654006958
2537,Tancredo Neves International Airport,-19.62444305419922,-43.97194290161133
2538,Campo Grande Airport,-20.468700408900002,-54.6725006104
2539,Serafin Enoss Bertaso Airport,-27.134199142456,-52.656600952148
2540,Brig. Lysias Augusto Rodrigues Airport,-7.32043981552124,-47.45869827270508
2541,Diomício Freitas Airport,-28.7244434357,-49.4213905334
2542,Canoas Air Force Base,-29.945928,-51.144413
2543,Bartolomeu Lisandro Airport,-21.698299408,-41.301700592
2544,Corumbá International Airport,-19.0119438171,-57.6713905334
2545,Afonso Pena Airport,-25.5284996033,-49.1758003235
2546,Caravelas Airport,-17.652299880981,-39.253101348877
2547,Hugo Cantergiani Regional Airport,-29.197099685699996,-51.1875
2548,Marechal Rondon Airport,-15.6528997421,-56.1166992188
2549,Cruzeiro do Sul Airport,-7.59990978241,-72.7695007324
2550,Presidente Prudente Airport,-22.1751003265,-51.4245986938
2551,Eduardo Gomes International Airport,-3.0386099815368652,-60.04970169067383
2552,Jacareacanga Airport,-6.233160018920898,-57.77690124511719
2553,São Pedro da Aldeia Airport,-22.81290054321289,-42.09260177612305
2554,Cataratas International Airport,-25.600278854370117,-54.48500061035156
2555,Hercílio Luz International Airport,-27.670278549194336,-48.5525016784668
2556,Fernando de Noronha Airport,-3.85493,-32.423302
2558,Furnas Airport,-20.702800750732422,-46.33530044555664
2559,Pinto Martins International Airport,-3.776279926300049,-38.53260040283203
2560,Rio Galeão – Tom Jobim International Airport,-22.8099994659,-43.2505569458
2561,Guajará-Mirim Airport,-10.786399841308594,-65.28479766845703
2562,Santa Genoveva Airport,-16.631999969482422,-49.220699310302734
2563,EMBRAER - Unidade Gavião Peixoto Airport,-21.773700714111328,-48.40510177612305
2564,Guarulhos - Governador André Franco Montoro International Airport,-23.435556411743164,-46.47305679321289
2565,Guaratinguetá Airport,-22.79159927368164,-45.20479965209961
2566,Altamira Airport,-3.2539100646973,-52.254001617432
2567,Itacoatiara Airport,-3.1272599697113037,-58.481201171875
2568,Itaituba Airport,-4.2423400878906,-56.000701904297
2569,Bahia - Jorge Amado Airport,-14.815999984741,-39.033199310303
2570,Usiminas Airport,-19.470699310303,-42.487598419189
2571,Francisco Vilela do Amaral Airport,-18.4447002411,-49.2134017944
2572,Prefeito Renato Moreira Airport,-5.53129,-47.459999
2573,Belém/Brigadeiro Protásio de Oliveira Airport,-1.4141600132,-48.4607009888
2574,Francisco de Assis Airport,-21.791500091552734,-43.38679885864258
2575,Presidente Castro Pinto International Airport,-7.145833015440001,-34.9486122131
2576,Lauro Carneiro de Loyola Airport,-26.22450065612793,-48.797401428222656
2577,Presidente João Suassuna Airport,-7.26992,-35.8964
2578,Viracopos International Airport,-23.0074005127,-47.1344985962
2579,Lages Airport,-27.782100677499997,-50.28150177
2580,Lins Airport,-21.663999557495,-49.730499267578
2581,Governador José Richa Airport,-23.333599090599996,-51.1301002502
2582,Bom Jesus da Lapa Airport,-13.2621002197,-43.4081001282
2583,Lagoa Santa Airport,-19.66160011291504,-43.896400451660156
2584,João Correa da Rocha Airport,-5.36858987808,-49.138000488299994
2585,Monte Dourado Airport,-0.889839,-52.6022
2586,Regional de Maringá - Sílvio Nane Junior Airport,-23.479444503799996,-52.01222229
2587,Mário Ribeiro Airport,-16.706899642899998,-43.818901062
2589,Ponta Pelada Airport,-3.1460399627685547,-59.98630142211914
2590,Zumbi dos Palmares Airport,-9.510809898376465,-35.79169845581055
2591,Alberto Alcolumbre Airport,0.0506640002131,-51.0722007751
2592,Dix-Sept Rosado Airport,-5.2019200324999995,-37.3642997742
2593,Campo de Marte Airport,-23.5090999603,-46.6377983093
2594,Manicoré Airport,-5.8113799095154,-61.278301239014
2595,Ministro Victor Konder International Airport,-26.879999,-48.651402
2596,Santo Ângelo Airport,-28.2817,-54.169102
2597,Governador Aluízio Alves International Airport,-5.768056,-35.376111
2598,Oiapoque Airport,3.85548996925354,-51.79690170288086
2599,Salgado Filho Airport,-29.994400024414062,-51.1713981628418
2600,Prefeito Doutor João Silva Filho Airport,-2.89374995232,-41.73199844359999
2601,Poços de Caldas - Embaixador Walther Moreira Salles Airport,-21.843000411987,-46.567901611328
2602,Lauro Kurtz Airport,-28.243999,-52.326599
2603,João Simões Lopes Neto International Airport,-31.718399,-52.327702
2604,Senador Nilo Coelho Airport,-9.362409591674805,-40.56909942626953
2605,Porto Nacional Airport,-10.719400405883789,-48.39970016479492
2606,Ponta Porã Airport,-22.54960060119629,-55.702598571777344
2607,Governador Jorge Teixeira de Oliveira Airport,-8.70928955078125,-63.90230178833008
2609,Plácido de Castro Airport,-9.868888854980469,-67.89805603027344
2610,Guararapes - Gilberto Freyre International Airport,-8.126489639282227,-34.92359924316406
2612,Santos Dumont Airport,-22.910499572799996,-43.1631011963
2613,Leite Lopes Airport,-21.136388778686523,-47.776668548583984
2614,Santa Cruz Air Force Base,-22.9324,-43.719101
2615,Professor Urbano Ernesto Stumpf Airport,-23.22920036315918,-45.86149978637695
2616,Marechal Cunha Machado International Airport,-2.585360050201416,-44.234100341796875
2618,Congonhas Airport,-23.626110076904297,-46.65638732910156
2619,Prof. Eribelto Manoel Reino State Airport,-20.816600799599996,-49.40650177
2620,Base Aérea de Santos Airport,-23.928056716918945,-46.299720764160156
2621,Deputado Luiz Eduardo Magalhães International Airport,-12.9086112976,-38.3224983215
2622,Trombetas Airport,-1.489599943161,-56.396800994873
2623,Senador Petrônio Portela Airport,-5.0599398613,-42.8235015869
2624,Tefé Airport,-3.38294005394,-64.7240982056
2625,Tarauacá Airport,-8.1552600860596,-70.783302307129
2626,Telêmaco Borba Airport,-24.317800521850586,-50.6515998840332
2627,Tiriós Airport,2.22347,-55.946098
2628,Tabatinga Airport,-4.2556700706482,-69.93579864502
2629,Tucuruí Airport,-3.7860100269318,-49.72029876709
2630,São Gabriel da Cachoeira Airport,-0.14835,-66.9855
2631,Paulo Afonso Airport,-9.4008798599243,-38.250598907471
2632,Rubem Berta Airport,-29.7821998596,-57.0382003784
2633,Ten. Cel. Aviador César Bombonato Airport,-18.883612,-48.225277
2635,Mário de Almeida Franco Airport,-19.764722824097,-47.966110229492
2636,Major Brigadeiro Trompowsky Airport,-21.5900993347,-45.4733009338
